1,7,11,5.475,39.577,10.51
5,81,153,5.02,60.695,18.29
3,48,67,6.279,65.313,15.706
1,17,21,4.91,46.931,10.234
1,16,22,5.512,48.714,12.022
2,23,39,5.065,49.234,13.523
1,19,37,3.06,39.679,12.483
1,9,14,6.253,75.368,14.599
1,32,64,3.004,53.192,15.899
3,72,98,5.409,90.333,21.098
3,66,95,4.561,60.187,14.356
2,38,72,5.158,66.465,19.595
1,10,25,3.171,32.473,13.157
2,26,46,4.226,41.376,11.391
0,7,10,6.517,61.24,13.837
1,13,15,5.424,61.963,12.343
1,17,39,5.42,58.401,19.576
1,15,16,8.039,106.514,17.044
2,38,71,3.36,42.682,11.876
1,13,22,6.656,58.583,16.567
5,144,290,3.946,68.801,21.833
3,51,104,4.286,48.597,15.426
0,4,5,4.528,45.218,9.955
4,60,91,4.419,49.88,11.851
2,25,36,5.07,58.799,14.636
2,40,67,8.032,97.192,23.589
5,87,139,5.312,65.999,16.128
0,9,14,5.62,73.409,19.856
2,32,54,4.577,62.379,16.179
0,3,4,4.264,36.022,8.173
2,35,69,4.693,50.244,15.475
11,124,194,4.422,39.89,11.039
2,18,21,5.203,45.178,11.565
0,8,10,8.127,110.644,23.457
2,45,80,3.696,51.95,14.522
3,50,100,6.301,68.516,20.116
1,9,18,6.142,52.696,14.525
3,43,67,5.978,69.826,17.382
0,2,4,5.406,42.253,9.52
1,21,51,3.137,41.327,15.847
0,4,8,4.665,50.901,17.784
3,41,67,4.839,53.059,14.111
1,10,17,3.627,30.528,8.947
16,322,572,5.185,77.052,22.073
3,65,130,6.401,109.813,34.458
1,24,36,3.738,62.094,14.99
0,6,12,3.077,66.328,17.942
0,6,18,2.14,64.54,37.527
5,99,211,3.588,50.74,14.138
2,38,85,2.538,34.09,12.602
0,7,20,4.262,61.164,21.337
1,7,12,5.737,40.141,10.399
4,62,158,4.016,47.677,18.835
3,34,51,5.028,46.309,11.912
1,16,21,4.675,45.074,10.329
1,16,31,5.448,51.114,17.065
2,21,50,4.468,46.095,17
1,22,46,2.553,47.722,15.322
1,9,14,5.617,72.549,14.242
1,26,60,2.658,44.141,15.019
2,55,76,4.224,69.831,16.331
3,64,88,3.677,59.281,13.146
2,34,65,4.306,59.439,17.562
1,11,26,2.518,34.478,13.625
2,26,40,3.83,41.172,10.02
0,8,11,6.136,69.199,15.342
1,13,14,4.994,59.279,11.251
1,21,48,5.33,74.119,23.468
1,13,18,6.116,92.342,18.573
2,41,76,3.176,47.726,12.7
1,11,21,6.512,49.764,15.286
4,131,282,3.223,64.42,21.374
3,55,111,3.34,51.701,16.171
0,4,5,4.789,44.136,9.799
3,59,109,3.652,48.921,14.126
1,18,34,4.102,42.448,13.438
2,35,67,6.613,84.12,23.241
4,82,148,4.287,63.491,17.083
0,8,12,4.287,66.633,16.654
1,21,41,2.77,40.638,12.059
0,3,4,4.447,35.675,7.694
2,25,61,3.581,35.72,13.483
11,128,207,4.432,41.184,11.563
2,15,16,5.158,36.51,8.808
0,7,10,6.816,90.882,22.509
2,45,80,3.077,52.012,14.339
3,46,95,5.256,62.189,18.748
1,8,16,5.065,47.575,12.683
2,34,64,5.528,55.373,16.536
0,3,4,6.164,58.258,11.552
